"logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein"
0.334953750781558,19.0237266977583,6.15274770336763,0.000774596243545123,0.0237416897411798,-0.0736273439661357,"SF3A1"
0.526807512259264,19.9576445258626,6.1406426456335,0.000782852879312449,0.0238012528629672,-0.0848867306708136,"SON"
-0.877777447150851,18.1940603064136,-6.14580044693644,0.000823869294736521,0.0248478979292535,-0.123913492765985,"CCDC124"
-0.412162243345456,20.617548739909,-6.06783891829539,0.000834680704663681,0.0249741766395403,-0.152998538388268,"MCCC1"
-0.692349664132038,16.7808886592604,-6.03907758333415,0.000856225364668934,0.0254170836598573,-0.18009374905871,"ZCRB1"
0.623474518503802,18.1954926382006,6.0406037323619,0.000878308319302552,0.0256586793350706,-0.199708946506316,"EIF3L"
-0.970129810027696,16.7034618642096,-6.04578082474576,0.000879027996297774,0.0256586793350706,-0.199078049798501,"ZNF787"
-0.402993285361067,19.4448609713482,-6.00220187643936,0.000884782046036917,0.0256586793350706,-0.214989731762367,"CAPRIN1"
-0.444598371615452,18.9764106529864,-5.9658496071367,0.000914000572378029,0.0260952235785997,-0.249563392790543,"YBX3"
-1.01666807636445,17.1275687874201,-6.02255654612975,0.000917295793608894,0.0260952235785997,-0.238221836488591,"TRMT61A"
-0.400632154001666,20.1015070838574,-5.95003070680378,0.000927057365822292,0.0260952235785997,-0.264662214221538,"G3BP2"
0.437729096406997,17.9453773330091,5.94947182294662,0.000927522535684975,0.0260952235785997,-0.265196256985408,"KEAP1"
-0.774007291084658,17.605926625753,-5.9764392842045,0.000943897838401787,0.0262655939819157,-0.272085236366506,"RBMS1"
-0.457193899942837,18.0106146033874,-5.92575222619634,0.000947512143644706,0.0262655939819157,-0.287899362764387,"PURA"
0.503195940067656,18.5601119718902,5.90955695081083,0.000961442607615741,0.026440310064185,-0.303443108613071,"RPL35A"
0.515364732983763,16.3779952463762,5.89985582861747,0.000969898753161706,0.026440310064185,-0.31277052245613,"DHX29"
-0.795521742440286,16.2623380151638,-5.89027724293333,0.000978331292504402,0.026440310064185,-0.32199231876951,"QPCTL"
0.571661297863686,16.1337986398924,5.87929676700886,0.000988100887000467,0.026440310064185,-0.332578722259941,"ITSN2"
-0.553686785876753,21.4853385564271,-5.88917741910699,0.000988881623090209,0.026440310064185,-0.330640891005784,"ILF3"
-0.544144884695545,17.0742530460962,-5.85501696863096,0.00101010020051165,0.0265148176198715,-0.356043928446837,"SLC4A1AP"
-0.43879321882077,23.5236449665149,-5.85262993703495,0.00101229297634971,0.0265148176198715,-0.35835510411336,"NCL"
0.323498114861316,18.2043417479219,5.85211407504126,0.00101276756956538,0.0265148176198715,-0.358854672502907,"EIF4G1"
0.677186010161844,17.1524894778,5.84217624540987,0.00102196000707301,0.0265709601838983,-0.368485530794276,"EIF3E"
0.387158070413506,17.7940323368704,5.81950788908073,0.00104328576177521,0.0269030852553736,-0.390502977193202,"TMED2"
-0.412414417323795,18.5297207226732,-5.80731346226691,0.00105496723378577,0.0269030852553736,-0.40237566751176,"DDX50"
0.700817564737577,18.1598641289334,5.86367151052457,0.00105614233893774,0.0269030852553736,-0.388482229681754,"EIF3G"
-0.903502780852708,15.2568177411695,-5.78464854293176,0.00107707646437718,0.0272522031590736,-0.42449557131395,"RC3H2"
-0.419806042359948,18.0567398606648,-5.76472507627132,0.00109694772725095,0.0275699528782405,-0.4439969953345,"SARS2"
-0.439238640350208,18.0839230180577,-5.71617383238515,0.00114714280786878,0.0286405853355318,-0.491744334678477,"GRSF1"
0.49672704423109,20.1354465993341,5.70102835759916,0.00116333199520965,0.0288536948811866,-0.506704473518251,"RPL10A"
-0.415812200674399,19.2135985146331,-5.6234079835605,0.00125048989506068,0.0306666423067935,-0.583866910023874,"STAU1"
-0.512757946856709,22.1788342513962,-5.6215240517812,0.00125269573348706,0.0306666423067935,-0.585750007606603,"YBX1"
0.351063306051142,17.9339778707835,5.58688924851055,0.0012940470924977,0.0314745647659118,-0.62045677573261,"BICRA"
-0.543417503302223,18.5810544464589,-5.53876685319162,0.00138480702478939,0.0334661697657435,-0.686122619558047,"NARS1"
1.31510557016786,14.8763018862729,5.5023658086963,0.00140163528116014,0.0335910763318833,-0.705855102983862,"SPEN"
-0.320157448915538,20.8395628609262,-5.49775090869209,0.00140779577199935,0.0335910763318833,-0.710546501537866,"DDX5"
-0.415805632569743,17.0653547483588,-5.47303128700437,0.0014413222833629,0.0341747484797368,-0.735726805133416,"SPATS2"
-0.396766303627594,18.1114440979359,-5.46452899976056,0.00145306248916332,0.0342377849009107,-0.744407413035069,"B3GALT6"
-0.404272749003002,19.292583310922,-5.45218999815909,0.00147029413859204,0.0344286267235527,-0.757023332001237,"U2AF1"
0.537019171545737,17.6495920996609,5.44292694778366,0.00148338263755988,0.0345206947135849,-0.766508393547653,"STON2"
0.447152038429032,18.7679033418979,5.39671997666802,0.00155067941177415,0.0358654072539174,-0.814004328728563,"ACIN1"
0.388989738109444,20.3190099983187,5.36363200553223,0.00160099911920329,0.0366164742775051,-0.848201852063097,"PGAM5"
-0.291775195725261,19.9680264521705,-5.36261310354072,0.00160257778668126,0.0366164742775051,-0.849257401170788,"GTF3C2"
0.687327116590613,16.0923625425677,5.33997284513515,0.00163811572124552,0.0371499210000346,-0.872750288841253,"BUD31"
-0.378197582482258,18.1268526538002,-5.32288034012564,0.00166553786112911,0.0371499210000346,-0.890535169579412,"CSNK2A1"
-0.600865372228562,20.3411199914899,-5.37041253637201,0.00166665673029222,0.0371499210000346,-0.876606569549262,"SNRNP70"
-0.809463980949356,15.8689170163819,-5.32125552833871,0.00166817158448557,0.0371499210000346,-0.892227982190072,"MRM1"
